timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1768393917734,5163,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-60,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5163,0,0
1768393917943,5012,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-76,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5011,0,0
1768393917630,5344,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-52,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5343,0,0
1768393917812,5180,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-66,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5179,0,0
1768393918047,5008,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-4,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5007,0,0
1768393917616,5457,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-51,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5456,0,1
1768393917786,5306,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-64,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5305,0,0
1768393917422,5689,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-36,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5689,0,0
1768393917760,5393,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-62,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5393,0,0
1768393917014,6155,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-1,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,6155,0,0
1768393917032,6154,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-6,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,6153,0,0
1768393917045,6204,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-7,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,6204,0,0
1768393917656,5612,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-54,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5611,0,1
1768393917409,5877,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-35,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5877,0,0
1768393917163,6141,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-16,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,6140,0,0
1768393917054,6301,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-2,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,6301,0,1
1768393917058,6313,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-8,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,6313,0,0
1768393917266,6122,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-24,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,6121,0,1
1768393917750,5701,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-61,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5701,0,1
1768393917980,5487,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-79,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5487,0,0
1768393917513,5976,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-43,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5975,0,0
1768393917968,5581,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-78,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5581,0,1
1768393917603,5963,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-50,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5963,0,1
1768393917955,5630,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-77,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5629,0,1
1768393917345,6257,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-30,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,6257,0,0
1768393917902,5747,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-73,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5747,0,1
1768393917670,5998,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-55,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5998,0,0
1768393917695,5994,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-57,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5993,0,0
1768393917383,6322,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-33,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,6322,0,0
1768393917929,5824,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-75,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5824,0,0
1768393917916,5860,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-74,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5860,0,0
1768393917500,6293,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-42,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,6293,0,0
1768393917579,6232,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-48,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,6231,0,1
1768393917825,6034,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-67,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,6033,0,0
1768393917877,5999,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-71,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,5999,0,0
1768393917708,6188,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-58,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,6188,0,0
1768393917799,6141,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-65,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,6112,0,0
1768393921543,2417,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-69,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2416,0,0
1768393920446,3532,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-5,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,3531,0,1
1768393921242,2759,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-32,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2758,0,0
1768393921750,2304,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-56,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2304,0,0
1768393921766,2307,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-18,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2307,0,0
1768393921784,2310,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-25,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2310,0,0
1768393921856,2298,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-28,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2297,0,0
1768393921874,2299,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-72,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2299,0,0
1768393921889,2305,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-9,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2305,0,0
1768393921951,2269,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-26,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2269,0,1
1768393921968,2294,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-17,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2294,0,1
1768393921984,2298,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-68,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2298,0,0
1768393922002,2301,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-44,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2300,0,0
1768393922057,2299,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-27,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2298,0,0
1768393922074,2301,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-14,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2301,0,0
1768393922090,2307,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-45,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2307,0,0
1768393922108,2312,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-22,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2311,0,0
